3.996916e+002,0.000000e+000
4.001737e+002,5.286121e+001
4.006559e+002,5.301818e+001
4.011380e+002,5.318832e+001
4.016201e+002,5.333163e+001
4.021023e+002,5.340530e+001
4.025844e+002,5.338739e+001
4.030666e+002,5.328924e+001
4.035487e+002,5.314999e+001
4.040308e+002,5.301794e+001
4.045130e+002,5.292870e+001
4.049951e+002,5.289093e+001
4.054772e+002,5.288457e+001
4.059594e+002,5.287455e+001
4.064415e+002,5.283228e+001
4.069236e+002,5.275332e+001
4.074058e+002,5.265839e+001
4.078879e+002,5.257917e+001
4.083701e+002,5.253859e+001
4.088522e+002,5.253742e+001
4.093343e+002,5.255366e+001
4.098165e+002,5.255474e+001
4.102986e+002,5.251696e+001
4.107807e+002,5.243996e+001
4.112629e+002,5.234628e+001
4.117450e+002,5.226714e+001
4.122271e+002,5.222355e+001
4.127093e+002,5.221373e+001
4.131914e+002,5.221243e+001
4.136736e+002,5.218303e+001
4.141557e+002,5.209669e+001
4.146378e+002,5.194594e+001
4.151200e+002,5.174487e+001
4.156021e+002,5.151780e+001
4.160843e+002,5.128487e+001
4.165664e+002,5.105345e+001
4.170485e+002,5.081790e+001
4.175307e+002,5.056945e+001
4.180128e+002,5.031680e+001
4.184949e+002,5.010393e+001
4.189771e+002,4.999612e+001
4.194592e+002,5.002972e+001
4.199413e+002,5.017791e+001
4.204235e+002,5.037130e+001
4.209056e+002,5.053911e+001
4.213878e+002,5.063550e+001
4.218699e+002,5.064675e+001
4.223520e+002,5.058864e+001
4.228342e+002,5.049750e+001
4.233163e+002,5.041582e+001
4.237984e+002,5.037507e+001
4.242806e+002,5.038245e+001
4.247627e+002,5.041896e+001
4.252448e+002,5.045181e+001
4.257270e+002,5.045364e+001
4.262091e+002,5.041708e+001
4.266913e+002,5.035497e+001
4.271734e+002,5.028992e+001
4.276555e+002,5.024035e+001
4.281377e+002,5.021117e+001
4.286198e+002,5.019279e+001
4.291020e+002,5.016815e+001
4.295841e+002,5.012387e+001
4.300662e+002,5.005904e+001
4.305483e+002,4.998619e+001
4.310305e+002,4.992347e+001
4.315126e+002,4.988315e+001
4.319948e+002,4.986323e+001
4.324769e+002,4.984788e+001
4.329590e+002,4.981594e+001
4.334412e+002,4.975330e+001
4.339233e+002,4.966122e+001
4.344055e+002,4.955639e+001
4.348876e+002,4.946233e+001
4.353697e+002,4.939711e+001
4.358519e+002,4.936300e+001
4.363340e+002,4.934457e+001
4.368161e+002,4.931734e+001
4.372983e+002,4.926221e+001
4.377804e+002,4.917603e+001
4.382625e+002,4.907154e+001
4.387447e+002,4.896853e+001
4.392268e+002,4.888266e+001
4.397090e+002,4.881828e+001
4.401911e+002,4.876753e+001
4.406732e+002,4.871567e+001
4.411554e+002,4.865063e+001
4.416375e+002,4.857194e+001
4.421196e+002,4.849268e+001
4.426018e+002,4.843238e+001
4.430839e+002,4.840433e+001
4.435660e+002,4.840618e+001
4.440482e+002,4.841979e+001
4.445303e+002,4.842071e+001
4.450125e+002,4.839115e+001
4.454946e+002,4.832902e+001
4.459767e+002,4.824807e+001
4.464589e+002,4.816982e+001
4.469410e+002,4.811164e+001
4.474232e+002,4.807734e+001
4.479053e+002,4.805532e+001
4.483874e+002,4.802570e+001
4.488696e+002,4.797214e+001
4.493517e+002,4.789117e+001
4.498338e+002,4.779358e+001
4.503160e+002,4.769864e+001
4.507981e+002,4.762453e+001
4.512802e+002,4.757961e+001
4.517624e+002,4.755765e+001
4.522445e+002,4.754004e+001
4.527267e+002,4.750529e+001
4.532088e+002,4.744045e+001
4.536909e+002,4.734694e+001
4.541731e+002,4.723714e+001
4.546552e+002,4.712621e+001
4.551373e+002,4.702473e+001
4.556195e+002,4.693618e+001
4.561016e+002,4.685842e+001
4.565837e+002,4.678818e+001
4.570659e+002,4.672603e+001
4.575480e+002,4.667757e+001
4.580302e+002,4.664930e+001
4.585123e+002,4.664147e+001
4.589944e+002,4.664484e+001
4.594766e+002,4.664427e+001
4.599587e+002,4.662625e+001
4.604409e+002,4.658528e+001
4.609230e+002,4.652646e+001
4.614051e+002,4.646296e+001
4.618873e+002,4.640987e+001
4.623694e+002,4.637674e+001
4.628515e+002,4.636211e+001
4.633337e+002,4.635385e+001
4.638158e+002,4.633529e+001
4.642979e+002,4.629422e+001
4.647801e+002,4.622928e+001
4.652622e+002,4.615025e+001
4.657444e+002,4.607294e+001
4.662265e+002,4.601121e+001
4.667086e+002,4.596999e+001
4.671908e+002,4.594227e+001
4.676729e+002,4.591266e+001
4.681550e+002,4.586578e+001
4.686372e+002,4.579474e+001
4.691193e+002,4.570431e+001
4.696014e+002,4.560748e+001
4.700836e+002,4.551879e+001
4.705657e+002,4.544820e+001
4.710479e+002,4.539814e+001
4.715300e+002,4.536407e+001
4.720121e+002,4.533854e+001
4.724943e+002,4.531635e+001
4.729764e+002,4.529731e+001
4.734586e+002,4.528431e+001
4.739407e+002,4.527851e+001
4.744228e+002,4.527602e+001
4.749050e+002,4.526843e+001
4.753871e+002,4.524677e+001
4.758692e+002,4.520616e+001
4.763514e+002,4.514902e+001
4.768335e+002,4.508451e+001
4.773156e+002,4.502457e+001
4.777978e+002,4.497781e+001
4.782799e+002,4.494511e+001
4.787621e+002,4.491910e+001
4.792442e+002,4.488844e+001
4.797263e+002,4.484404e+001
4.802085e+002,4.478406e+001
4.806906e+002,4.471453e+001
4.811727e+002,4.464616e+001
4.816549e+002,4.458838e+001
4.821370e+002,4.454472e+001
4.826191e+002,4.451112e+001
4.831013e+002,4.447875e+001
4.835834e+002,4.443954e+001
4.840656e+002,4.439132e+001
4.845477e+002,4.433933e+001
4.850298e+002,4.429282e+001
4.855120e+002,4.425912e+001
4.859941e+002,4.423888e+001
4.864763e+002,4.422551e+001
