3.996916e+002,0.000000e+000
4.001737e+002,4.906948e+001
4.006559e+002,4.916082e+001
4.011380e+002,4.913439e+001
4.016201e+002,4.902647e+001
4.021023e+002,4.890724e+001
4.025844e+002,4.884068e+001
4.030666e+002,4.885250e+001
4.035487e+002,4.892063e+001
4.040308e+002,4.899397e+001
4.045130e+002,4.902297e+001
4.049951e+002,4.898886e+001
4.054772e+002,4.891467e+001
4.059594e+002,4.885196e+001
4.064415e+002,4.884674e+001
4.069236e+002,4.890772e+001
4.074058e+002,4.899733e+001
4.078879e+002,4.905279e+001
4.083701e+002,4.902111e+001
4.088522e+002,4.888929e+001
4.093343e+002,4.869460e+001
4.098165e+002,4.850824e+001
4.102986e+002,4.839793e+001
4.107807e+002,4.839106e+001
4.112629e+002,4.846182e+001
4.117450e+002,4.854974e+001
4.122271e+002,4.859484e+001
4.127093e+002,4.856933e+001
4.131914e+002,4.849043e+001
4.136736e+002,4.840751e+001
4.141557e+002,4.837045e+001
4.146378e+002,4.839824e+001
4.151200e+002,4.846740e+001
4.156021e+002,4.852409e+001
4.160843e+002,4.850748e+001
4.165664e+002,4.837328e+001
4.170485e+002,4.811259e+001
4.175307e+002,4.776678e+001
4.180128e+002,4.742629e+001
4.184949e+002,4.719315e+001
4.189771e+002,4.711080e+001
4.194592e+002,4.713153e+001
4.199413e+002,4.717199e+001
4.204235e+002,4.718777e+001
4.209056e+002,4.718951e+001
4.213878e+002,4.721388e+001
4.218699e+002,4.728770e+001
4.223520e+002,4.740872e+001
4.228342e+002,4.754345e+001
4.233163e+002,4.764314e+001
4.237984e+002,4.766925e+001
4.242806e+002,4.761749e+001
4.247627e+002,4.752357e+001
4.252448e+002,4.744499e+001
4.257270e+002,4.742724e+001
4.262091e+002,4.747889e+001
4.266913e+002,4.756975e+001
4.271734e+002,4.765096e+001
4.276555e+002,4.768225e+001
4.281377e+002,4.765228e+001
4.286198e+002,4.758275e+001
4.291020e+002,4.751543e+001
4.295841e+002,4.748847e+001
4.300662e+002,4.751444e+001
4.305483e+002,4.757357e+001
4.310305e+002,4.762589e+001
4.315126e+002,4.763603e+001
4.319948e+002,4.759396e+001
4.324769e+002,4.752266e+001
4.329590e+002,4.745955e+001
4.334412e+002,4.743740e+001
4.339233e+002,4.746311e+001
4.344055e+002,4.751324e+001
4.348876e+002,4.754694e+001
4.353697e+002,4.752985e+001
4.358519e+002,4.745554e+001
4.363340e+002,4.735216e+001
4.368161e+002,4.726728e+001
4.372983e+002,4.723888e+001
4.377804e+002,4.727247e+001
4.382625e+002,4.733944e+001
4.387447e+002,4.739416e+001
4.392268e+002,4.739762e+001
4.397090e+002,4.733527e+001
4.401911e+002,4.722228e+001
4.406732e+002,4.709540e+001
4.411554e+002,4.699411e+001
4.416375e+002,4.693922e+001
4.421196e+002,4.692238e+001
4.426018e+002,4.691381e+001
4.430839e+002,4.688469e+001
4.435660e+002,4.682794e+001
4.440482e+002,4.676352e+001
4.445303e+002,4.672477e+001
4.450125e+002,4.673640e+001
4.454946e+002,4.679803e+001
4.459767e+002,4.688264e+001
